Address,Name,Salary,Category,Education,Experience,Company Name,Description
瀛海镇,国企发动机厂220一天,6000-8000元/月,普工/操作工,不限,不限,天津市联众伟业劳务派遣有限公司,北京国企通州西集北内发动机厂管三餐工作岗位：发动机凸轮轴全自动机器操作工，辅助工，不用会编程，操作简单。年龄要求：20-40周岁，（住附近可以）220/天工作时间：早8：00-晚8：00 ，半个月倒班。工资待遇：220/天企业优势:1: 公司人性化管理2：工作环境好3: 免费三餐，免费住宿4: 住宿公寓4人间环境好，独立卫生间，洗漱间，空调（提前做好 检测可当天安排住宿，费用在50左右：乙肝五项和肝功，）
次渠,通州日结操作工,6000-8000元/月,普工/操作工,不限,不限,天津市联众伟业劳务派遣有限公司,周一面试北京国企通州西集北内发动机厂管三餐工作岗位：发动机凸轮轴全自动机器操作工，辅助工，不用会编程，操作简单。年龄要求：20-40周岁，月结220/天  日结210天（三天后日结）工资待遇：220/天每月15号发工资企业优势:1: 公司人性化管理2：工作环境好3: 免费三餐，免费住宿4: 住宿公寓4人间环境好，独立卫生间，洗漱间，空调
清河,清河纯夜班店员6k+,6000-6500元/月,普工/操作工,不限,不限,北京薪思特文化传媒有限公司,超市发罗森便利店营业员4800-5500/月【要求】18-40岁，形象较好，普通话标准，服从管理。【职责】负责便利店货品的码放、整理、收银、小吃加工等工作。【时间】上六休一，每天至少8小时。纯白班：7:00-16:00，12:00-21:00（两个班次来回倒班）纯夜班：22:00-7:00   具体门店安排【薪资】21元/小时，月超出218.5小时算加班费26元/小时，夜班补助20元/晚，法定节假双倍工资，满半年工龄奖200元/月。综合工资4800-5500/月。（试工期3天，合计280元）工资结算：每月15号结算上月的工资
新国展,顺义电子厂220下班结,6000-7000元/月,普工/操作工,不限,不限,北京鸿宇飞企业咨询有限公司,急招汽车线束厂（临时工），男女不限，42岁以下，坐着干活，上班时间，12小时两班倒，早7点到晚7点，白班200，夜班220，管吃，三天日薪，不够三天无工资，少干一个月，长年有活，冬暖夏凉，工作非常轻松，干过的都知道，坐着上班，坐着上班，
宋庄,通州汽车小配件264日薪,6500-7500元/月,普工/操作工,不限,不限,北京鸿宇飞企业咨询有限公司,通州汽配厂，日薪22/小时，有工作餐+房补(附近租房两三百一个月)工作轻松，主要是辅助机器操作薪资待遇：22元一小时，每天8-11小时。工资押三天后日薪，要求少干一个月，也可以长期干。每出勤一天房补补助10元。年龄要求：22-35周岁，需要体检，体检自费。（费用在60左右）上班时间：两班倒，半个月一倒班  上班时间：早8晚8地址通州潞城，面试可以参观车间。
城北,平谷长白班260包吃住,7000-7800元/月,普工/操作工,不限,不限,北京鸿宇飞企业咨询有限公司,@所有人平谷区电子厂长白班日结210--260元包吃包住面试合格需要体检220元(满月报销)2个班次自由选择，都是长白班8：30—20：30，210元/天8：30—22：30 ，260元/天吃饭住宿一日三餐全部免费，工资纯赚组装半导体设备，轻松不累22-45周岁，无经验要求，工资三天后日结工资，(小程序领取工资）也可以长期干优秀的3个月后可以转正上北京五险固定每周日休息，也可以不休息加班多挣钱地址：北京平谷区马坊，6.2号12.00开始面试，面试通过可以当天办理住宿。(住宿水电费均摊)无其他费用返费给3个月，每天30元，要求必须满一个月，
马坡,面包装袋夫妻优先月九仟,6500-9000元/月,普工/操作工,不限,不限,北京鸿海众志企业管理咨询有限…,新产线开工！欢迎您的加入！月薪6500-9000！（包吃住，满勤500奖金）本公司主要生产：面包，包装封口，分切码盘的岗位，工作轻松！招聘要求：18-53岁男女不限，身体健康.薪资待遇：团体计件+绩效+夜补+加班费+奖金，综合6500-9000左右，每月22号发工资， 公司（夏有空调，冬有暖气，24H热水，免费洗浴）。住宿4-6人间，环境干净，吃饭刷卡，上六休一。夏天有免费饮料畅饮，厂区免费健身设施，唱吧，乒乓球，台球，工作环境优良氛围好。吃住食堂，宿舍，都在厂区不用来回跑，上下班方便。作息时间：8点到8点，出去吃饭时间实际工作时间9-10小时左右欢迎正在找工作的工友投递简历
怀柔城区,食品厂夫妻工优先+月九仟,6500-9000元/月,普工/操作工,不限,不限,北京鸿海众志企业管理咨询有限…,新产线开工！欢迎您的加入！月薪6500-9000！（包吃住，满勤500奖金）本公司主要生产：面包，包装封口，分切码盘的岗位，工作轻松！招聘要求：18-53岁男女不限，身体健康.薪资待遇：团体计件+绩效+夜补+加班费+奖金，综合6500-9000左右，每月22号发工资， 公司（夏有空调，冬有暖气，24H热水，免费洗浴）。住宿4-6人间，环境干净，吃饭刷卡，上六休一。夏天有免费饮料畅饮，厂区免费健身设施，唱吧，乒乓球，台球，工作环境优良氛围好。吃住食堂，宿舍，都在厂区不用来回跑，上下班方便。作息时间：8点到8点，出去吃饭时间实际工作时间9-10小时左右欢迎正在找工作的工友投递简历
次渠,食品包吃住月九仟+效益好,6500-9000元/月,普工/操作工,不限,不限,北京鸿海众志企业管理咨询有限…,新产线开工！欢迎您的加入！月薪6500-9000！（包吃住，满勤500奖金）本公司主要生产：面包，包装封口，分切码盘的岗位，工作轻松！招聘要求：18-53岁男女不限，身体健康.薪资待遇：团体计件+绩效+夜补+加班费+奖金，综合6500-9000左右，每月22号发工资， 公司（夏有空调，冬有暖气，24H热水，免费洗浴）。住宿4-6人间，环境干净，吃饭刷卡，上六休一。夏天有免费饮料畅饮，厂区免费健身设施，唱吧，乒乓球，台球，工作环境优良氛围好。吃住食堂，宿舍，都在厂区不用来回跑，上下班方便。作息时间：8点到8点，出去吃饭时间实际工作时间9-10小时左右欢迎正在找工作的工友投递简历
马坊,平谷拧螺丝260日节吃住,6000-9000元/月,普工/操作工,不限,不限,北京鸿宇飞企业咨询有限公司,长白班 日结260元包吃包住要求22-45周岁，无经验要求2个班次自由选择，都是长白班8：30—20：30，210元/天8：30—22：30 ，260元/天压三天后日结吃饭住宿一日三餐全部免费，工资纯赚组装半导体设备，轻松不累3个月后转正上北京五险
马坊,好单位260日节包食宿,6000-8000元/月,普工/操作工,不限,不限,北京鸿宇飞企业咨询有限公司,长白班 日结260元包吃包住要求22-45周岁，无经验要求2个班次自由选择，都是长白班8：30—20：30，210元/天8：30—22：30 ，260元/天压三天后日结吃饭住宿一日三餐全部免费，工资纯赚组装半导体设备，轻松不累3个月后转正上北京五险
西客站,白班话筒厂吃住纯免费八仟,7000-8500元/月,普工/操作工,不限,不限,北京鸿海众志企业管理咨询有限…,"（长白班！长白班！计时工200起220-260/天，3天后日结，包吃住纯免费）职位要求：工厂直招急招大量普工！来面试带行李，当天安排宿舍不用跑来跑去，包吃包住，感谢浏览我们的招聘信息，选择我们没错，不收任何费用，直接上班，麻烦投递简历后主动联系我们,16-45岁都可安排薪资1.小时工： 月薪综合6500-8500元，20-22元/小时220【加班费】长白班，包吃住纯免费！加班费20/小时【员工福利】+离职补贴：工作龄满12个月，可享受多一个月工资！+带薪休假：工作满一年即可享收7天假期，满一年叠加5天假期！+生日福利：生日当天可领取50-100元大红包！+医疗福利：公司内医务室，为员工提供免费医疗咨询和治疗！+绩效奖金：（200-500元/月）+浮动奖金：（100-200元/月）+安家奖金：（100-300元/月）+季度分红：（150元/月）+夜班补贴：（600元/月）本公司生产：电子配电柜：组装，包装，检测，工作简单！空调车间空调宿舍，环境好，加班多工作轻松！1、学历：文化程度不限2、健康：无或精神疾病3、年龄：16-45周岁，男女不限4、证件：身份证，有磁    伙食：入职当天发饭卡，公司免费提供食宿，饭堂每天供应有包子、炒粉、面条、烧鹅、腿、堡、咖啡、六菜一汤。2、住宿：住宿为4-6人一间，住宿免费、水电费平摊，独立卫生间（空调、电扇），24小时热水器，全厂宿舍无线wifi ////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////需携带资料：本人身份证原件，行李等物品过来应聘工作，工作只安排有需要的人，真心想工作的人，打酱油请 。"
小汤山北,包三餐45岁均可+天结,7000-8500元/月,普工/操作工,不限,不限,北京鸿海众志企业管理咨询有限…,"（长白班！长白班！计时工200起220-260/天，3天后日结，包吃住纯免费）职位要求：工厂直招急招大量普工！来面试带行李，当天安排宿舍不用跑来跑去，包吃包住，感谢浏览我们的招聘信息，选择我们没错，不收任何费用，直接上班，麻烦投递简历后主动联系我们,16-45岁都可安排薪资1.小时工： 月薪综合6500-8500元，20-22元/小时220【加班费】长白班，包吃住纯免费！加班费20/小时【员工福利】+离职补贴：工作龄满12个月，可享受多一个月工资！+带薪休假：工作满一年即可享收7天假期，满一年叠加5天假期！+生日福利：生日当天可领取50-100元大红包！+医疗福利：公司内医务室，为员工提供免费医疗咨询和治疗！+绩效奖金：（200-500元/月）+浮动奖金：（100-200元/月）+安家奖金：（100-300元/月）+季度分红：（150元/月）+夜班补贴：（600元/月）本公司生产：电子配电柜：组装，包装，检测，工作简单！空调车间空调宿舍，环境好，加班多工作轻松！1、学历：文化程度不限2、健康：无或精神疾病3、年龄：16-45周岁，男女不限4、证件：身份证，有磁    伙食：入职当天发饭卡，公司免费提供食宿，饭堂每天供应有包子、炒粉、面条、烧鹅、腿、堡、咖啡、六菜一汤。2、住宿：住宿为4-6人一间，住宿免费、水电费平摊，独立卫生间（空调、电扇），24小时热水器，全厂宿舍无线wifi ////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////需携带资料：本人身份证原件，行李等物品过来应聘工作，工作只安排有需要的人，真心想工作的人，打酱油请 。"
